Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	EUPATH:0010579	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Adenovirus@en
INFO	lowercase_definition	EUPATH:0010580	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Astrovirus@en
INFO	lowercase_definition	EUPATH:0010581	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Rotavirus@en
INFO	lowercase_definition	EUPATH:0010583	IAO:0000115	a categorical value specification that specifies whether a modified acid fast staining method was performed@en
INFO	lowercase_definition	EUPATH:0010588	IAO:0000115	a categorical value specifiction that specifies whether a reverse transcription polymerase chain reaction assay was performed with the objective of determining whether a specimen contains Norovirus@en
INFO	lowercase_definition	EUPATH:0010590	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Cryptosporidium@en
INFO	lowercase_definition	EUPATH:0010591	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Entamoeba histolytica@en
INFO	lowercase_definition	EUPATH:0010592	IAO:0000115	a categorical value specification that specifies whether an enzyme linked immunosorbent assay was performed with the objective of determining whether a specimen contains Giardia@en
INFO	lowercase_definition	EUPATH:0010787	IAO:0000115	a categorical measurement datum that specifies whether Entamoeba histolytica was detected by an enzyme-linked immunosorbent assay
INFO	lowercase_definition	EUPATH:0015046	IAO:0000115	drinking water that is derived from rainwater@en
INFO	lowercase_definition	EUPATH:0015107	IAO:0000115	information on raising money for health care encounter that specifies that less money was spent on food to cover healthcare costs@en
INFO	lowercase_definition	EUPATH:0015108	IAO:0000115	information on raising money for health care encounter that specifies that less money was spent on goods or services other than food to cover healthcare costs@en
INFO	lowercase_definition	EUPATH:0015109	IAO:0000115	information on raising money for health care encounter that specifies that the money to cover healthcare costs was derived from savings@en
INFO	lowercase_definition	EUPATH:0015110	IAO:0000115	information on raising money for health care encounter that specifies that the money to cover healthcare costs was borrowed@en
INFO	lowercase_definition	EUPATH:0015111	IAO:0000115	information on raising money for health care encounter that specifies that the money to cover healthcare costs derived from money obtained through the sale of assets@en
INFO	lowercase_definition	EUPATH:0015112	IAO:0000115	information on raising money for health care encounter that specifies that the money to cover healthcare costs was donated but not by any member of the patient's household@en
INFO	lowercase_definition	EUPATH:0015113	IAO:0000115	information on raising money for health care encounter that specifies that the money to cover healthcare costs was donated by a friend or relative of the patient@en
INFO	lowercase_definition	EUPATH:0015423	IAO:0000115	a categorical measurement datum that specifies whether Escherichia coli was detected by differential medium assay
INFO	lowercase_definition	EUPATH:0021014	IAO:0000115	a domesticated animal that is raised in an agricultural setting to produce labor and commodities@en
INFO	lowercase_definition	EUPATH:0021016	IAO:0000115	a categorical value specification that specifies that a bed net is not used@en
INFO	lowercase_definition	EUPATH:0021017	IAO:0000115	a categorical value specification that specifies that a bed net is used, but it is not treated with insecticide@en
INFO	lowercase_definition	EUPATH:0021018	IAO:0000115	a categorical value specification that specifies that a bed net is used, but it was last treated earlier than six months ago@en
INFO	lowercase_definition	EUPATH:0021019	IAO:0000115	a categorical value specification that specifies that a bed net is used, and it was last treated more recently than six months previous@en
INFO	lowercase_definition	EUPATH:0021020	IAO:0000115	a categorical value specification that specifies that a bed net is used, and it was treated with long last insecticide@en
INFO	lowercase_definition	EUPATH:0021023	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant received treatment, for a fever, that was provided at a clinic within the past two weeks@en
INFO	lowercase_definition	EUPATH:0021024	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant received treatment, for a fever, that was provided by a self-employed health care provider within the past two weeks@en
INFO	lowercase_definition	EUPATH:0021025	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant received treatment, for a fever, that was self-provided within the past two weeks@en
INFO	lowercase_definition	EUPATH:0021026	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant had a fever within the past two weeks but did not receive treatment for the fever@en
INFO	lowercase_definition	EUPATH:0021027	IAO:0000115	a data item that is the specified output of a microscopy assay that has a sample of blood as specified input and indicates that the sample does not contain Plasmodium@en
INFO	lowercase_definition	EUPATH:0021031	IAO:0000115	a categorical value specification that specifies whether a microscopy assay was performed@en
INFO	lowercase_definition	EUPATH:0021032	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant remembers being diagnosed, within the past year, with a disease by Plasmodium falciparum@en
INFO	lowercase_definition	EUPATH:0021033	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant remembers being diagnosed, within the past year, with a disease by Plasmodium vivax@en
INFO	lowercase_definition	EUPATH:0021034	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant remembers being diagnosed, within the past year, with a disease by Plasmodium malariae@en
INFO	lowercase_definition	EUPATH:0021035	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant remembers being diagnosed, within the past year, with a disease by Plasmodium, but does not remember the species of Plasmodium@en
INFO	lowercase_definition	EUPATH:0021036	IAO:0000115	information on antimalarial drug used last year that specifies artesunate as the drug administered as the most recent treatment@en
INFO	lowercase_definition	EUPATH:0021038	IAO:0000115	an information content entity that is about a human participant under investigation who, within one year previous, was administered an antimalarial drug to alleviate symptoms of malaria. This information content entity specifies that the participant does not remember which drug was administered.@en
INFO	lowercase_definition	EUPATH:0021039	IAO:0000115	information on antimalarial drug used last year that specifies a combination of aretesunate, pyrimethamine, and sulphadox as the drugs administered as the most recent treatment@en
INFO	lowercase_definition	EUPATH:0021040	IAO:0000115	information on antimalarial drug used last year that specifies chloroquine or primaquine as the drugs administered as the most recent treatment@en
INFO	lowercase_definition	EUPATH:0021041	IAO:0000115	information on antimalarial drug used last year that specifies pyrimethamine or sulphadoxine as the drugs administered as the most recent treatment@en
INFO	lowercase_definition	EUPATH:0021042	IAO:0000115	information on antimalarial drug used last year that specifies quinine or quinidine as the drugs administered as the most recent treatment@en
INFO	lowercase_definition	EUPATH:0021043	IAO:0000115	information on antimalarial drug used last year that specifies tetracycline or doxycycline as the drugs administered as the most recent treatment@en
INFO	lowercase_definition	EUPATH:0021044	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant received treatment for malaria in a clinic, within the past year@en
INFO	lowercase_definition	EUPATH:0021045	IAO:0000115	a categorical value specification that specifies whether the bearer of an organization health care role, which administered a treatment to alleviate an episode of malaria, was a private practice@en
INFO	lowercase_definition	EUPATH:0021047	IAO:0000115	an information content entity that is about a human participant under investigation who, within one year previous, was administered an antimalarial drug to alleviate symptoms of malaria. This information content entity specifies that the participant does not remember the geographic location where this treatment was provided.@en
INFO	lowercase_definition	EUPATH:0021048	IAO:0000115	a presence of parasite that is the specified output of a parasite detection by PCR assay, has a blood specimen as specified input, and specifies that no Plasmodium was detected@en
INFO	lowercase_definition	EUPATH:0021049	IAO:0000115	a presence of Plasmodium falciparum that is the specified output of a parasite detection by PCR assay, has a blood specimen as specified input, and specifies that Plasmodium falciparum was detected@en
INFO	lowercase_definition	EUPATH:0021050	IAO:0000115	a presence of Plasmodium falciparum that is the specified output of a parasite detection by PCR assay, has a blood specimen as specified input, and specifies that Plasmodium vivax was detected@en
INFO	lowercase_definition	EUPATH:0021051	IAO:0000115	a presence of Plasmodium malariae that is the specified output of a parasite detection by PCR assay, has a blood specimen as specified input, and specifies that Plasmodium malariae was detected@en
INFO	lowercase_definition	EUPATH:0021052	IAO:0000115	a presence of Plasmodium ovale that is the specified output of a parasite detection by PCR assay, has a blood specimen as specified input, and specifies that Plasmodium ovale was detected@en
INFO	lowercase_definition	EUPATH:0021053	IAO:0000115	a presence of Plasmodium falciparum that is the specified output of a falcivax rapid diagnostic test and specifies that Plasmodium falciparum was detected@en
INFO	lowercase_definition	EUPATH:0021054	IAO:0000115	a presence of Plasmodium vivax that is the specified output of a falcivax rapid diagnostic test and specifies that Plasmodium vivax was detected@en
INFO	lowercase_definition	EUPATH:0021055	IAO:0000115	a presence of parasite that is the specified output of a falcivax rapid diagnostic test and indicates that no Plasmodium was detected@en
INFO	lowercase_definition	EUPATH:0021056	IAO:0000115	a categorical value specification that specifies whether a falcivax rapid diagnostic test was performed@en
INFO	lowercase_definition	EUPATH:0021057	IAO:0000115	a presence of Plasmodium falciparum that is the specified output of a optimal-IT rapid diagnostic test and specifies that Plasmodium falciparum was detected@en
INFO	lowercase_definition	EUPATH:0021058	IAO:0000115	a presence of parasite that is the specified output of a optimal-IT rapid diagnostic test and specifies that an antigen common to multiple Plasmodium species was detected@en
INFO	lowercase_definition	EUPATH:0021059	IAO:0000115	a presence of parasite that is the specified output of an optimal-IT rapid diagnostic test and specifies that no Plasmodium was detected@en
INFO	lowercase_definition	EUPATH:0021060	IAO:0000115	a categorical value specification that specifies whether an optimal-IT rapid diagnostic test was performed@en
INFO	lowercase_definition	EUPATH:0021066	IAO:0000115	an information content entity that is about a human participant under investigation and specifies that the participant does not remember using a personal mosquito repellent@en
INFO	lowercase_definition	EUPATH:0021073	IAO:0000115	an information content entity that specifies that a human participant under investigation does not remember whether insecticide was applied in the previous 12 months@en
INFO	lowercase_definition	EUPATH:0021074	IAO:0000115	healthcare information that specifies that the organization that typically provides the healthcare is funded by a government rather than funded independently@en
INFO	lowercase_definition	EUPATH:0021075	IAO:0000115	healthcare information that specifies that the organization that typically provides the healthcare is funded independently of any government@en
INFO	lowercase_definition	EUPATH:0021076	IAO:0000115	water accessed through a plumbing fixture located inside a human dwelling@en
INFO	lowercase_definition	EUPATH:0021079	IAO:0000115	water derived from water that is part of either a stream or a river@en
INFO	lowercase_definition	EUPATH:0021085	IAO:0000115	a time measurement datum of the day that encompasses a process that has as specified output a data item about a household@en
INFO	lowercase_definition	EUPATH:0021088	IAO:0000115	a categorical value specification that specifies whether there exists some quality of a patient, material entity that is part of a patient, or processual entity that a patient participates in, that is both observed in a physical examination and deemed by the clinician to be of clinical significance@en
INFO	lowercase_definition	EUPATH:0021089	IAO:0000115	a categorical value specification that specifies whether there exists some quality of a patient that is observed by the patient or some processual entity experienced by the patient that is hypothesized by the patient to be a realization of a disease@en
INFO	lowercase_definition	EUPATH:0021090	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was febrile in the previous 48 hours@en
INFO	lowercase_definition	EUPATH:0021091	IAO:0000115	a categorical value specification that specifies whether medication to treat malaria was administered in the past two weeks to a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0021096	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was febrile in the previous two weeks@en
INFO	lowercase_definition	EUPATH:0021098	IAO:0000115	a clinical history that is about a human participant under investigation and contains only statements about health-relevant qualities that come into existence after the enrollment of the participant in the study
INFO	lowercase_definition	EUPATH:0022001	IAO:0000115	a geographic location that is either a city or an area containing settlements where the inhabitants share a common trait@en
INFO	lowercase_definition	EUPATH:0022002	IAO:0000115	a wall material used to build an exterior wall@en
INFO	lowercase_definition	EUPATH:0022003	IAO:0000115	a wall material used to build a wall between rooms@en
INFO	lowercase_definition	EUPATH:0022004	IAO:0000115	a count of the number of beds in the dwelling of a household that have a bed net hung over them@en
INFO	lowercase_definition	EUPATH:0022030	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation had traveled within the two weeks previous to the time of the participant's most recent malaria episode@en
INFO	lowercase_definition	EUPATH:0022031	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation had traveled within the two weeks previous to the time of the participant's second most recent malaria episode@en
INFO	lowercase_definition	EUPATH:0022032	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation had traveled within the two weeks previous to the time of the participant's third most recent malaria episode@en
INFO	lowercase_definition	EUPATH:0022033	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation had traveled within the two weeks previous to the time of the participant's fourth most recent malaria episode@en
INFO	lowercase_definition	EUPATH:0022034	IAO:0000115	a time measurement datum of the duration of the most recent journey of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022035	IAO:0000115	a time measurement datum of the duration of the second most recent journey of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022036	IAO:0000115	a time measurement datum of the duration of the third most recent journey of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022037	IAO:0000115	a time measurement datum of the duration of the fourth most recent journey of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022038	IAO:0000115	an information content entity that specifies which rivers were visited during the most recent journey of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022040	IAO:0000115	human traveling information that specifies the community to which a human participant under investigation has most recently traveled@en
INFO	lowercase_definition	EUPATH:0022042	IAO:0000115	human traveling information that specifies the community to which a human participant under investigation has traveled the second most recently@en
INFO	lowercase_definition	EUPATH:0022044	IAO:0000115	human traveling information that specifies the community to which a human participant under investigation has traveled the third most recently@en
INFO	lowercase_definition	EUPATH:0022046	IAO:0000115	human traveling information that specifies the community to which a human participant under investigation has traveled the fourth most recently@en
INFO	lowercase_definition	EUPATH:0022048	IAO:0000115	a time measurement datum of the time since the beginning of the most significant occupation of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022049	IAO:0000115	a time measurement datum of the time since the beginning of the second most significant occupation of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0022053	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was on the property of the participant's household at the time of a scheduled clinical visit@en
INFO	lowercase_definition	EUPATH:0022055	IAO:0000115	human travel informaton that is about a human participant under investigation and specifies both method and geographic location of the most recent journey taken by the participant@en
INFO	lowercase_definition	EUPATH:0022056	IAO:0000115	human travel information that is about a human participant under investigation and specifies both method and geographic location of the second most recent journey taken by the participant@en
INFO	lowercase_definition	EUPATH:0022057	IAO:0000115	a categorical value specification that specifies whether the collection of a specimen from a human participant under investigation was prompted by a sign that the participant was febrile@en
INFO	lowercase_definition	EUPATH:0022058	IAO:0000115	an information content entity that is about a human participant under investigation from which the collection of a specimen was not prompted by a sign that the partipant was febrile. This information content entity specifies that which prompted the specimen collection@en
INFO	lowercase_definition	EUPATH:0022064	IAO:0000115	a time measurement datum of the last time insecticide was applied to the bednets used by a household@en
INFO	lowercase_definition	EUPATH:0023001	IAO:0000115	an information content entity that is about the relocation of the household of a human participant under investigation@en
INFO	lowercase_definition	EUPATH:0023002	IAO:0000115	a time measurement datum of the time point at which a human subject enrollment is complete@en
INFO	lowercase_definition	EUPATH:0023012	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was administered malaria medication a second time while in hospital@en
INFO	lowercase_definition	EUPATH:0023013	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was discharged from hospital@en
INFO	lowercase_definition	EUPATH:0023024	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was administered malaria medication a third time while in hospital@en
INFO	lowercase_definition	EUPATH:0023026	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation moved to a different dwelling in the previous twelve months@en
INFO	lowercase_definition	EUPATH:0023027	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation moved to a different dwelling in the previous month@en
INFO	lowercase_definition	EUPATH:0023031	IAO:0000115	a falcivax rapid diagnostic test that occurs in a hospital facility@en
INFO	lowercase_definition	EUPATH:0023040	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation is receiving treatment to alleviate symptoms of malaria@en
INFO	lowercase_definition	EUPATH:0023043	IAO:0000115	human traveling information that specifies which subnational regions a human participant under investigation had visited within one month previous@en
INFO	lowercase_definition	EUPATH:0023045	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was administered malaria medication a fourth time while in hospital@en
INFO	lowercase_definition	EUPATH:0023046	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation was administered malaria medication a fifth time while in hospital@en
INFO	lowercase_definition	EUPATH:0023047	IAO:0000115	human traveling information that specifies which subnational regions a human participant under investigation had visited within twelve months previous@en
INFO	lowercase_definition	EUPATH:0023050	IAO:0000115	a time measurement datum of the date during which a treatment starts@en
INFO	lowercase_definition	EUPATH:0023051	IAO:0000115	a time measurement datum of the time point at which a treatment starts@en
INFO	lowercase_definition	EUPATH:0023052	IAO:0000115	a time measurement datum specifying the time (of day) of a clinical visit scheduled for sixty days after a treatment@en
INFO	lowercase_definition	EUPATH:0023055	IAO:0000115	a categorical value specification that is about a human participant under investigation and specifies whether the participant had traveled within twelve months previous@en
INFO	lowercase_definition	EUPATH:0023056	IAO:0000115	a categorical value specification that specifies whether a human participant under investigation self-identifies as a member of a tribe@en
INFO	lowercase_definition	EUPATH:0023057	IAO:0000115	a categorical value specification that specifies whether the life-death temporal boundary of a human participant under investigation occurred during a health care encounter in a hospital facility@en
INFO	lowercase_definition	IAO:0000221	IAO:0000115	m is a quality measurement of q at t. When q is a quality, there is a measurement process p that has specified output m, a measurement datum, that is about q@en
INFO	lowercase_definition	IAO:0000235	IAO:0000115	inverse of the relation 'denotes'@en
INFO	lowercase_definition	IAO:0000413	IAO:0000115	relates a process to a time-measurement-datum that represents the duration of the process@en
INFO	lowercase_definition	IAO:0000417	IAO:0000115	inverse of the relation of is quality measurement of@en
INFO	lowercase_definition	OAE:0000001	IAO:0000115	a pathological bodily process that occurs after a medical intervention. An adverse event is likely caused by the medical intervention; however, such a causal association is not required to be an adverse event.
INFO	lowercase_definition	OBI:0000025	IAO:0000115	a role inhering in a material entity that is realized when  characteristics or responses elicited by the substance are used for comparison or reference.@en
INFO	lowercase_definition	OBI:0000066	IAO:0000115	a planned process that consists of parts: planning, study design execution, documentation and which produce conclusion(s).@en
INFO	lowercase_definition	OBI:0000067	IAO:0000115	a role that inheres in a material entity that is realized in an assay in which data is generated about the bearer of the evaluant role@en
INFO	lowercase_definition	OBI:0000079	IAO:0000115	a processed material that provides the needed nourishment for microorganisms or cells grown in vitro.
INFO	lowercase_definition	OBI:0000103	IAO:0000115	a responsible party role played by a person responsible for the overall conduct of a study@en
INFO	lowercase_definition	OBI:0000112	IAO:0000115	a role borne by a material entity that is gained during a specimen collection process and that can be realized by use of the specimen in an investigation@en
INFO	lowercase_definition	OBI:0000174	IAO:0000115	a study population role where the bearer is a population of material entities and the role is realized in the implementation of a study design wherein the entities bearing the study population role are observed or subjected to intervention according to the study design and are biological replicates, i.e. they receive the same treatment under the protocol@en
INFO	lowercase_definition	OBI:0000181	IAO:0000115	a population is a collection of individuals from the same taxonomic class living, counted or sampled at a particular site or in a particular area@en
INFO	lowercase_definition	OBI:0000220	IAO:0000115	a reference subject  role which inheres in an organism or entity of organismal origin so that the characteristics or responses of the participant playing the reference participant role are used for comparison or reference@en
INFO	lowercase_definition	OBI:0000231	IAO:0000115	a material processing that digests the fraction of input material that is susceptible to that enzyme@en
INFO	lowercase_definition	OBI:0000274	IAO:0000115	is a process with the objective to place a material entity bearing the 'material to be added role' into a material bearing the 'target of material addition role'.@en
INFO	lowercase_definition	OBI:0000304	IAO:0000115	"c is_manufactured_by o means that there was a process p in which c was built in which a person, or set of people or machines did the work(bore the \""Manufacturer Role\"", and those people/and or machines were members or of directed by the organization to do this.@en"
INFO	lowercase_definition	OBI:0000318	IAO:0000115	a eluate is a material entity which results from an elution, e.g. from a chromatography column. it has as part a material entity with role mobile phase@en
INFO	lowercase_definition	OBI:0000339	IAO:0000115	a process of creating or modifying a plan specification@en
INFO	lowercase_definition	OBI:0000405	IAO:0000115	a complementary nucleotide probe role which inheres in nucleic acid molecular entity and is realized by the use of the entity bearing the role to initiate chain elongation.
INFO	lowercase_definition	OBI:0000406	IAO:0000115	is double stranded DNA that is the specified output of a polymerase chain reaction@en
INFO	lowercase_definition	OBI:0000409	IAO:0000115	a reference substance role which inheres in nucleic acid material entity and is realized in the process of using the nucleic acid bearing the template role as a reference during synthesis of a reverse copy.
INFO	lowercase_definition	OBI:0000419	IAO:0000115	"enzyme and has_function some GO:0003964 (RNA-directed DNA polymerase
activity)@en"
INFO	lowercase_definition	OBI:0000423	IAO:0000115	an extract is a material entity which results from an extraction process@en
INFO	lowercase_definition	OBI:0000427	IAO:0000115	"(protein or rna) or has_part (protein or rna) and
has_function some GO:0003824 (catalytic activity)@en"
INFO	lowercase_definition	OBI:0000432	IAO:0000115	a material entity resulting from the polymerization of acrylamide with TEMED in some buffer solution@en
INFO	lowercase_definition	OBI:0000434	IAO:0000115	is the specification of an objective to add a material into a target material. The adding is asymmetric in the sense that the target material largely retains its identity@en
INFO	lowercase_definition	OBI:0000437	IAO:0000115	an assay objective to determine the presence or concentration of an analyte in the evaluant@en
INFO	lowercase_definition	OBI:0000439	IAO:0000115	a material entity resulting from the polymerization of agarose after heating agarose suspended in some buffer solution@en
INFO	lowercase_definition	OBI:0000456	IAO:0000115	an objective specifiction that creates an specific output object from input materials.@en
INFO	lowercase_definition	OBI:0000458	IAO:0000115	is the objective to manufacture a material of a certain function (device)@en
INFO	lowercase_definition	OBI:0000471	IAO:0000115	a planned process that carries out a study design
INFO	lowercase_definition	OBI:0000552	IAO:0000115	reverse transcribe pcr is a process which allow amplification of cDNA during a pcr reaction while the cDNA results from a retrotranscription of messenger RNA isolated from a material entity.
INFO	lowercase_definition	OBI:0000576	IAO:0000115	a material entity that consists of all the molecules of a specific type that are located in some bounded region and which is part of a more massive material entity that has parts that are other such aggregates@en
INFO	lowercase_definition	OBI:0000639	IAO:0000115	is an objective to transform a material entity into spatially separated components.
INFO	lowercase_definition	OBI:0000643	IAO:0000115	the relation of the cells in the finger of the skin to the finger, in which an indeterminate number of grains are parts of the whole by virtue of being grains in a collective that is part of the whole, and in which removing one granular part does not nec- essarily damage or diminish the whole. Ontological Whether there is a fixed, or nearly fixed number of parts - e.g. fingers of the hand, chambers of the heart, or wheels of a car - such that there can be a notion of a single one being missing, or whether, by contrast, the number of parts is indeterminate - e.g., cells in the skin of the hand, red cells in blood, or rubber molecules in the tread of the tire of the wheel of the car.
INFO	lowercase_definition	OBI:0000651	IAO:0000115	a portion of urine collected from an organism
INFO	lowercase_definition	OBI:0000652	IAO:0000115	is a material processing with the objective to combine two or more material entities as input into a single material entity as output.
INFO	lowercase_definition	OBI:0000655	IAO:0000115	a material entity derived from a portion of blood collected from an organism
INFO	lowercase_definition	OBI:0000671	IAO:0000115	a material obtained from an organism in order to be a representative of the whole
INFO	lowercase_definition	OBI:0000685	IAO:0000115	is a process with the objective to prepare a liquid solution of one or more chemicals at desired concentrations.
INFO	lowercase_definition	OBI:0000690	IAO:0000115	is a process which realizes a material separation objective by relying on antibodies to specifically binding to material entity
INFO	lowercase_definition	OBI:0000725	IAO:0000115	host role is a role played by an organism and realized by providing nourishment, shelter or a means of reproduction to another organism within the organism playing the host role
INFO	lowercase_definition	OBI:0000732	IAO:0000115	an enzyme that has a specific target cleavage sites within nucleic acids
INFO	lowercase_definition	OBI:0000750	IAO:0000115	a directive information entity that is part of a study design. Independent variables are entities whose values are selected to determine its relationship to an observed phenomenon (the dependent variable). In such an experiment, an attempt is made to find evidence that the values of the independent variable determine the values of the dependent variable (that which is being measured). The independent variable can be changed as required, and its values do not represent a problem requiring explanation in an analysis, but are taken simply as given. The dependent variable on the other hand, usually cannot be directly controlled@en
INFO	lowercase_definition	OBI:0000811	IAO:0000115	a quality of a DNA molecule that inheres in its bearer due to the order of its DNA nucleotide residues.
INFO	lowercase_definition	OBI:0000838	IAO:0000115	a process with that achieves the objective to maintain some or all of the characteristics of an input material over time
INFO	lowercase_definition	OBI:0000858	IAO:0000115	a record indicating that the biological sex of an organism is not known.
INFO	lowercase_definition	OBI:0000873	IAO:0000115	a specimen that was taken from a live organism
INFO	lowercase_definition	OBI:0000880	IAO:0000115	an extract which is the output of an extraction process in which RNA molecules are isolated from a specimen.
INFO	lowercase_definition	OBI:0000925	IAO:0000115	is a material entity bearing the disposition to infect an organism@en
INFO	lowercase_definition	OBI:0000931	IAO:0000115	the part of the execution of an intervention design study which is varied between two or more subjects in the study
INFO	lowercase_definition	OBI:0000941	IAO:0000115	a role which inheres in a person who uses a service
INFO	lowercase_definition	OBI:0000947	IAO:0000115	is a role which inheres in a person or organization and is realized in in a planned process which provides access to training, materials or execution of protocols for an organization or person
INFO	lowercase_definition	OBI:0000951	IAO:0000115	an intervention design in which the treatment is the administration of a compound
INFO	lowercase_definition	OBI:0001141	IAO:0000115	a CRID symbol used to distinguish one individual organism from another.@en
INFO	lowercase_definition	OBI:0001175	IAO:0000115	an objective specification to generate a population or type of organism within species that have some uniform behavioral, morphological, physiological, or genetic characteristics with similarly bred organisms.
INFO	lowercase_definition	OBI:0001225	IAO:0000115	a genetic characteristics information which is a part of genotype information that identifies the population of organisms@en
INFO	lowercase_definition	OBI:0001305	IAO:0000115	a genetic characteristics information that is about the genetic material of an organism and minimally includes information about the genetic background and can in addition contain information about specific alleles, genetic modifications, etc.@en
INFO	lowercase_definition	OBI:0001352	IAO:0000115	a genetic alteration information that about one of two or more alternative forms of a gene or marker sequence and differing from other alleles at one or more mutational sites based on sequence. Polymorphisms are included in this definition.@en
INFO	lowercase_definition	OBI:0001369	IAO:0000115	an allele information that is about the allele found most frequently in natural populations, or in standard laboratory stocks for a given organism.@en
INFO	lowercase_definition	OBI:0001404	IAO:0000115	a data item that is about genetic material including polymorphisms, disease alleles, and haplotypes.@en
INFO	lowercase_definition	OBI:0001969	IAO:0000115	biodiversity assessment objective is an objective of a planned process aimed at producing data item whose interpretation should provide insight about variety of biological species found in a biological sample at macroscopic or microscopic level@en
INFO	lowercase_definition	OBI:0100016	IAO:0000115	a material entity which corresponds to the liquid component of blood, in which the blood cells are suspended.@en
INFO	lowercase_definition	OBI:0300311	IAO:0000115	observation design is a study design in which subjects are monitored in the absence of any active intervention by experimentalists.
INFO	lowercase_definition	OBI:0302732	IAO:0000115	solvent role is a role which inheres in a molecular entity capable of ensuring the dissolution of another chemical entity and realized by the process of solvation@en
INFO	lowercase_definition	OBI:0302733	IAO:0000115	solute role is a role played by a chemical entity which is dissolved by another chemical entity (the solvent) when creating a solution@en
INFO	lowercase_definition	OBI:0302885	IAO:0000115	filtration is a process which separates components suspended in a fluid based on granularity properties relying on a filter device@en
INFO	lowercase_definition	OBI:0302886	IAO:0000115	centrifugation is a process separating molecules by size or density using centrifugal forces generated by a spinning rotor. G-forces of several hundred thousand times gravity are generated in ultracentrifugation@en
INFO	lowercase_definition	OBI:0302890	IAO:0000115	polymerization is process by which molecular entity of small mass are aggregated in motifs over the course of a chemical reaction catalyzed by enzymes or other molecular entities acting as catalyst. polymerization results in molecular entity of high molecular weight@en
INFO	lowercase_definition	OBI:0302903	IAO:0000115	a planned process by which totally or partially complementary, single-stranded nucleic acids are  combined into a single molecule called heteroduplex or homoduplex to an extent depending on the amount of complementarity.@en
INFO	lowercase_definition	OBI:0302905	IAO:0000115	the process of extracting one material from another by washing with a solvent to remove adsorbed material from an adsorbent (as in washing of loaded ion-exchange resins to remove captured ions)@en
INFO	lowercase_definition	OBI:0500026	IAO:0000115	"an eligibility criterion (rule) is_a selection criterion which 
defines and states the requirements (positive or negative) for an entity to be considered as suitable for a given task or participation in a process.@en"
INFO	lowercase_definition	OBI:0600005	IAO:0000115	a process with the objective to obtain a material entity that was part of an organism for potential future use in an investigation@en
INFO	lowercase_definition	OBI:0600014	IAO:0000115	a material processing in which components of an input material become segregated in space@en
INFO	lowercase_definition	OBI:0600018	IAO:0000115	a material processing in which the input substance is partitioned into a number of portions that are similar in composition.@en
INFO	lowercase_definition	OBI:0600024	IAO:0000115	a protocol application in which cells are kept alive in a defined environment outside of an organism.  part of cell_culturing@en
INFO	lowercase_definition	OBI:0600028	IAO:0000115	a protocol with the objective to transcribe single-stranded RNA into complementary DNA (cDNA)@en
